始发地,目的地,货物类型,日期,网址
山东潍坊 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6540750.html
河南郑州 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6540722.html
上海 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6540712.html
江苏扬州宝应 , 北京丰台,食品,2018/4/16,http://www.56135.com/huoyuan/I6540602.html
河南濮阳 , 北京房山,烷基化,2018/4/16,http://www.56135.com/huoyuan/I6540568.html
甘肃嘉峪关前进 , 北京,盘螺,2018/4/16,http://www.56135.com/huoyuan/I6540527.html
河北唐山丰润 , 北京昌平,12米槽钢,2018/4/16,http://www.56135.com/huoyuan/I6540460.html
浙江杭州 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6540435.html
辽宁锦州 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6540346.html
江苏连云港东海 , 北京门头沟,盘螺,2018/4/16,http://www.56135.com/huoyuan/I6540322.html
上海 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6540225.html
黑龙江佳木斯 , 北京,大豆,2018/4/16,http://www.56135.com/huoyuan/I6540157.html
云南玉溪江川 , 北京,大米,2018/4/16,http://www.56135.com/huoyuan/I6540049.html
山西忻州宁武 , 北京昌平,普货,2018/4/16,http://www.56135.com/huoyuan/I6540010.html
山东临沂蒙阴 , 北京,萝卜,2018/4/16,http://www.56135.com/huoyuan/I6539990.html
浙江湖州安吉 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6539935.html
浙江杭州 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6539890.html
辽宁辽阳 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6539882.html
河北邯郸 , 北京,汽油,2018/4/16,http://www.56135.com/huoyuan/I6539791.html
江西南昌 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6539785.html
浙江湖州 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6539768.html
江苏连云港 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6539596.html
江苏连云港东海 , 北京丰台,螺纹,2018/4/16,http://www.56135.com/huoyuan/I6539549.html
河北承德宽城 , 北京房山,树苗,2018/4/16,http://www.56135.com/huoyuan/I6539542.html
安徽蚌埠固镇 , 北京朝阳,无,2018/4/16,http://www.56135.com/huoyuan/I6539517.html
山西忻州宁武 , 北京昌平,无,2018/4/16,http://www.56135.com/huoyuan/I6539515.html
河北邯郸 , 北京,汽油料子,2018/4/16,http://www.56135.com/huoyuan/I6539472.html
湖北武汉江夏 , 北京昌平,重货,2018/4/16,http://www.56135.com/huoyuan/I6539435.html
福建厦门 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6539349.html
山东德州庆云 , 北京密云,货,2018/4/16,http://www.56135.com/huoyuan/I6539332.html
山东德州乐陵 , 北京朝阳,货,2018/4/16,http://www.56135.com/huoyuan/I6539262.html
云南昆明 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6539261.html
宁夏吴忠盐池 , 北京房山,货,2018/4/16,http://www.56135.com/huoyuan/I6539195.html
湖北孝感安陆 , 北京,树苗,2018/4/16,http://www.56135.com/huoyuan/I6539168.html
湖北黄冈蕲春 , 北京通州,白云石,2018/4/16,http://www.56135.com/huoyuan/I6539107.html
黑龙江大庆 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6539088.html
黑龙江大庆 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6539077.html
黑龙江大庆 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6539026.html
辽宁盘锦 , 北京,大米,2018/4/16,http://www.56135.com/huoyuan/I6539009.html
河北沧州黄骅 , 北京,汽油,2018/4/16,http://www.56135.com/huoyuan/I6538937.html
辽宁锦州 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6538906.html
福建厦门 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6538890.html
福建漳州 , 北京,蔬菜,2018/4/16,http://www.56135.com/huoyuan/I6538858.html
山东潍坊 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6538854.html
辽宁辽阳 , 北京,干净货,2018/4/16,http://www.56135.com/huoyuan/I6538824.html
广东湛江徐闻 , 北京,农产品,2018/4/16,http://www.56135.com/huoyuan/I6538665.html
山东济南 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6538814.html
山东潍坊 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6538806.html
内蒙古包头 , 北京朝阳,无,2018/4/16,http://www.56135.com/huoyuan/I6538761.html
安徽蚌埠固镇 , 北京朝阳,无,2018/4/16,http://www.56135.com/huoyuan/I6538760.html
山东临沂平邑 , 北京,保温货,2018/4/16,http://www.56135.com/huoyuan/I6538571.html
河南濮阳 , 北京,烷基化,2018/4/16,http://www.56135.com/huoyuan/I6538369.html
辽宁大连 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6538291.html
吉林松原扶余 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6538248.html
河北石家庄 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6538164.html
河南濮阳 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6538127.html
山东德州庆云 , 北京昌平,无,2018/4/16,http://www.56135.com/huoyuan/I6538119.html
黑龙江双鸭山集贤 , 北京,酒精,2018/4/16,http://www.56135.com/huoyuan/I6538108.html
湖北武汉江夏 , 北京怀柔,袋装重货,2018/4/16,http://www.56135.com/huoyuan/I6537893.html
湖北随州 , 北京大兴,石材,2018/4/16,http://www.56135.com/huoyuan/I6537890.html
上海 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6537830.html
江苏苏州 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6537827.html
广东广州 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6537800.html
广东佛山 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6537787.html
浙江嘉兴 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6537776.html
江西萍乡 , 北京,重货,2018/4/16,http://www.56135.com/huoyuan/I6537568.html
上海 , 北京,水果,2018/4/16,http://www.56135.com/huoyuan/I6537408.html
湖北武汉 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6537280.html
山西忻州宁武 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6537279.html
辽宁锦州 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6537270.html
辽宁盘锦 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6537269.html
山西临汾 , 北京大兴,配件,2018/4/16,http://www.56135.com/huoyuan/I6537212.html
河北邯郸永年 , 北京房山,货,2018/4/16,http://www.56135.com/huoyuan/I6537211.html
辽宁锦州 , 北京房山,M类货,2018/4/16,http://www.56135.com/huoyuan/I6537189.html
内蒙古赤峰 , 北京平谷,砖,2018/4/16,http://www.56135.com/huoyuan/I6537120.html
内蒙古赤峰 , 北京顺义,砖,2018/4/16,http://www.56135.com/huoyuan/I6537118.html
山西晋城高平 , 北京大兴,普货,2018/4/16,http://www.56135.com/huoyuan/I6537058.html
内蒙古鄂尔多斯鄂托克旗 , 北京,化肥,2018/4/16,http://www.56135.com/huoyuan/I6537005.html
浙江嘉兴 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6536938.html
浙江宁波 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6536937.html
山西忻州宁武 , 北京昌平,无,2018/4/16,http://www.56135.com/huoyuan/I6536900.html
重庆 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6536879.html
广东湛江 , 北京,15米冷柜,2018/4/16,http://www.56135.com/huoyuan/I6536776.html
甘肃酒泉玉门 , 北京,国五石脑油,2018/4/16,http://www.56135.com/huoyuan/I6536719.html
广西北海合浦 , 北京,豆角,2018/4/16,http://www.56135.com/huoyuan/I6536678.html
广西北海合浦 , 北京,豆角,2018/4/16,http://www.56135.com/huoyuan/I6536553.html
广东湛江徐闻 , 北京,玉米,2018/4/16,http://www.56135.com/huoyuan/I6536539.html
河南濮阳 , 北京,烷基化,2018/4/16,http://www.56135.com/huoyuan/I6536520.html
广东广州 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6536425.html
江西抚州南丰 , 北京,沃柑,2018/4/16,http://www.56135.com/huoyuan/I6536313.html
广西南宁 , 北京,沃柑,2018/4/16,http://www.56135.com/huoyuan/I6536311.html
广东广州 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6536310.html
吉林 , 北京怀柔,货,2018/4/16,http://www.56135.com/huoyuan/I6536291.html
吉林 , 北京房山,货,2018/4/16,http://www.56135.com/huoyuan/I6536290.html
福建漳州 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6536147.html
贵州黔东南岑巩 , 北京平谷,砖,2018/4/16,http://www.56135.com/huoyuan/I6536142.html
贵州黔东南岑巩 , 北京顺义,砖,2018/4/16,http://www.56135.com/huoyuan/I6536140.html
山西朔州应县 , 北京平谷,玉米,2018/4/16,http://www.56135.com/huoyuan/I6536078.html
山西朔州应县 , 北京顺义,玉米,2018/4/16,http://www.56135.com/huoyuan/I6536077.html
河北张家口阳原 , 北京平谷,玉米,2018/4/16,http://www.56135.com/huoyuan/I6536070.html
宁夏吴忠 , 北京房山,货,2018/4/16,http://www.56135.com/huoyuan/I6536016.html
宁夏银川 , 北京房山,烷基化,2018/4/16,http://www.56135.com/huoyuan/I6536008.html
江苏苏州吴中 , 北京房山,货,2018/4/16,http://www.56135.com/huoyuan/I6535946.html
河南郑州 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6535937.html
河北唐山丰南 , 北京顺义,铁板,2018/4/16,http://www.56135.com/huoyuan/I6535889.html
山西太原 , 北京房山,重货,2018/4/16,http://www.56135.com/huoyuan/I6535880.html
河北承德双滦 , 北京昌平,螺纹钢,2018/4/16,http://www.56135.com/huoyuan/I6535762.html
新疆伊犁奎屯 , 北京昌平,货,2018/4/16,http://www.56135.com/huoyuan/I6535707.html
新疆伊犁奎屯 , 北京大兴,货,2018/4/16,http://www.56135.com/huoyuan/I6535706.html
辽宁锦州 , 北京房山,普货,2018/4/16,http://www.56135.com/huoyuan/I6535523.html
浙江杭州 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6535503.html
福建福州 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6535502.html
广东湛江徐闻 , 北京,玉米,2018/4/16,http://www.56135.com/huoyuan/I6535269.html
海南文昌 , 北京顺义,蔬果,2018/4/18,http://www.56135.com/huoyuan/I6535178.html
云南 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6535172.html
广西崇左凭祥 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6535109.html
河北石家庄 , 北京,快递,2018/4/16,http://www.56135.com/huoyuan/I6535106.html
广东深圳 , 北京,葡萄卸,2018/4/16,http://www.56135.com/huoyuan/I6534853.html
吉林长春 , 北京,板车,2018/4/16,http://www.56135.com/huoyuan/I6534829.html
江苏南京 , 北京,散车,2018/4/16,http://www.56135.com/huoyuan/I6534802.html
上海 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6534764.html
陕西咸阳彬县 , 北京朝阳,无,2018/4/16,http://www.56135.com/huoyuan/I6534675.html
内蒙古 , 北京朝阳,无,2018/4/16,http://www.56135.com/huoyuan/I6534673.html
内蒙古通辽库伦旗 , 北京,蔬菜,2018/4/16,http://www.56135.com/huoyuan/I6534579.html
辽宁阜新彰武 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6534558.html
河南濮阳 , 北京房山,烷基化,2018/4/16,http://www.56135.com/huoyuan/I6534521.html
内蒙古 , 北京,国五柴油,2018/4/16,http://www.56135.com/huoyuan/I6534520.html
甘肃酒泉玉门 , 北京房山,五石脑油,2018/4/16,http://www.56135.com/huoyuan/I6534516.html
海南琼海大路 , 北京房山,2车,2018/4/16,http://www.56135.com/huoyuan/I6534515.html
甘肃酒泉玉门 , 北京房山,石脑,2018/4/16,http://www.56135.com/huoyuan/I6534429.html
河南濮阳 , 北京,烷基化,2018/4/16,http://www.56135.com/huoyuan/I6534428.html
福建漳州漳浦 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6534406.html
浙江宁波 , 北京,快递,2018/4/16,http://www.56135.com/huoyuan/I6534402.html
河北沧州黄骅 , 北京,汽油,2018/4/16,http://www.56135.com/huoyuan/I6534389.html
广东深圳 , 北京,邮包,2018/4/16,http://www.56135.com/huoyuan/I6534293.html
广东东莞 , 北京,邮包,2018/4/16,http://www.56135.com/huoyuan/I6534290.html
广东佛山 , 北京,邮包,2018/4/16,http://www.56135.com/huoyuan/I6534289.html
上海 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6534270.html
浙江嘉兴 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6534197.html
河北唐山迁安 , 北京昌平,螺纹,2018/4/16,http://www.56135.com/huoyuan/I6534163.html
河南郑州 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6534072.html
河南濮阳 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6533824.html
山东临沂沂水 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6533809.html
内蒙古乌兰察布 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6533806.html
湖北武汉汉阳 , 北京通州,防水材料,2018/4/16,http://www.56135.com/huoyuan/I6533781.html
湖北黄冈 , 北京石景山,家具,2018/4/16,http://www.56135.com/huoyuan/I6533735.html
河南濮阳 , 北京房山,烷基化,2018/4/16,http://www.56135.com/huoyuan/I6533586.html
湖北荆门 , 北京房山,袋装石蜡,2018/4/16,http://www.56135.com/huoyuan/I6533585.html
广东深圳 , 北京,货,2018/4/16,http://www.56135.com/huoyuan/I6533532.html
内蒙古鄂尔多斯准格尔旗 , 北京昌平,煤炭,2018/4/16,http://www.56135.com/huoyuan/I6533490.html
山西忻州河曲 , 北京朝阳,煤炭,2018/4/16,http://www.56135.com/huoyuan/I6533489.html
河北唐山丰润 , 北京昌平,9米钢材,2018/4/16,http://www.56135.com/huoyuan/I6533462.html
四川雅安 , 北京,绿通,2018/4/16,http://www.56135.com/huoyuan/I6533345.html
福建厦门 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6533225.html
福建宁德 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6533222.html
湖北黄冈罗田 , 北京顺义,大理石,2018/4/16,http://www.56135.com/huoyuan/I6533198.html
湖北武汉汉阳 , 北京通州,防水材料,2018/4/16,http://www.56135.com/huoyuan/I6533161.html
辽宁沈阳 , 北京,快递,2018/4/16,http://www.56135.com/huoyuan/I6533119.html
内蒙古赤峰 , 北京,柴油,2018/4/16,http://www.56135.com/huoyuan/I6533088.html
甘肃酒泉玉门 , 北京房山,石脑油,2018/4/16,http://www.56135.com/huoyuan/I6533087.html
宁夏 , 北京房山,油,2018/4/16,http://www.56135.com/huoyuan/I6533086.html
海南琼海大路 , 北京房山,油,2018/4/16,http://www.56135.com/huoyuan/I6533085.html
上海 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6533052.html
浙江宁波余姚 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6532830.html
浙江宁波 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6532824.html
浙江湖州 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6532822.html
上海 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6532814.html
内蒙古兴安盟科尔沁右翼中旗 , 北京平谷,无,2018/4/16,http://www.56135.com/huoyuan/I6532777.html
上海 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6532596.html
湖北襄阳枣阳 , 北京通州,普货,2018/4/16,http://www.56135.com/huoyuan/I6532555.html
安徽合肥长丰 , 北京昌平,普货,2018/4/16,http://www.56135.com/huoyuan/I6532554.html
湖北黄冈麻城 , 北京通州,大理石,2018/4/16,http://www.56135.com/huoyuan/I6532550.html
湖北随州 , 北京通州,普货,2018/4/16,http://www.56135.com/huoyuan/I6532548.html
内蒙古赤峰克什克腾旗 , 北京,柴油,2018/4/16,http://www.56135.com/huoyuan/I6532547.html
甘肃酒泉玉门 , 北京房山,石脑油,2018/4/16,http://www.56135.com/huoyuan/I6532544.html
山东泰安 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6532532.html
河南南阳内乡 , 北京房山,普货,2018/4/16,http://www.56135.com/huoyuan/I6532527.html
山西 , 北京朝阳,无,2018/4/16,http://www.56135.com/huoyuan/I6532524.html
北京 , 北京通州,无,2018/4/16,http://www.56135.com/huoyuan/I6532514.html
河北衡水安平 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6532512.html
宁夏银川 , 北京房山,烷基化,2018/4/16,http://www.56135.com/huoyuan/I6532467.html
内蒙古阿拉善盟阿拉善左旗 , 北京,大理石,2018/4/16,http://www.56135.com/huoyuan/I6532425.html
山西忻州宁武 , 北京昌平,无,2018/4/16,http://www.56135.com/huoyuan/I6532405.html
山西忻州宁武 , 北京朝阳,无,2018/4/16,http://www.56135.com/huoyuan/I6532404.html
山西忻州宁武 , 北京昌平,无,2018/4/16,http://www.56135.com/huoyuan/I6532388.html
山西忻州宁武 , 北京朝阳,无,2018/4/16,http://www.56135.com/huoyuan/I6532387.html
新疆图木舒克 , 北京大兴,棉粕,2018/4/16,http://www.56135.com/huoyuan/I6532299.html
新疆图木舒克 , 北京昌平,棉粕,2018/4/16,http://www.56135.com/huoyuan/I6532298.html
山东德州庆云 , 北京密云,货,2018/4/16,http://www.56135.com/huoyuan/I6532237.html
广东珠海 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6532159.html
福建漳州东山 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6532132.html
广东汕头 , 北京,普货,2018/4/16,http://www.56135.com/huoyuan/I6532128.html
河北唐山滦县 , 北京顺义,打包砖,2018/4/16,http://www.56135.com/huoyuan/I6532099.html
河北邯郸 , 北京丰台,重货,2018/4/16,http://www.56135.com/huoyuan/I6532014.html
河北邢台隆尧 , 北京大兴,重货,2018/4/16,http://www.56135.com/huoyuan/I6532012.html
新疆昌吉奇台 , 北京,大理石,2018/4/16,http://www.56135.com/huoyuan/I6531965.html
广东东莞 , 北京,快递,2018/4/16,http://www.56135.com/huoyuan/I6531943.html
湖北荆州 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6531894.html
湖北武汉 , 北京,冻品,2018/4/16,http://www.56135.com/huoyuan/I6531870.html
内蒙古 , 北京,国五柴油,2018/4/16,http://www.56135.com/huoyuan/I6531724.html
甘肃酒泉玉门 , 北京房山,国五石脑油,2018/4/16,http://www.56135.com/huoyuan/I6531718.html
宁夏 , 北京房山,货,2018/4/16,http://www.56135.com/huoyuan/I6531717.html
海南琼海大路 , 北京房山,货,2018/4/16,http://www.56135.com/huoyuan/I6531716.html
山西忻州宁武 , 北京,煤矿,2018/4/16,http://www.56135.com/huoyuan/I6531679.html
辽宁阜新 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6531645.html
山西朔州应县 , 北京昌平,玉米,2018/4/16,http://www.56135.com/huoyuan/I6531622.html
山西朔州应县 , 北京平谷,玉米,2018/4/16,http://www.56135.com/huoyuan/I6531621.html
山西朔州应县 , 北京顺义,玉米,2018/4/16,http://www.56135.com/huoyuan/I6531620.html
海南临高临城 , 北京,重货,2018/4/16,http://www.56135.com/huoyuan/I6531573.html
山西忻州宁武 , 北京朝阳,无,2018/4/16,http://www.56135.com/huoyuan/I6531546.html
陕西榆林府谷 , 北京朝阳,无,2018/4/16,http://www.56135.com/huoyuan/I6531543.html
广西贺州 , 北京,无,2018/4/16,http://www.56135.com/huoyuan/I6531374.html
山东临沂临沭 , 北京房山,无,2018/4/16,http://www.56135.com/huoyuan/I6531357.html
山东临沂临沭 , 北京顺义,无,2018/4/16,http://www.56135.com/huoyuan/I6531354.html
