始发地,目的地,货物类型,日期,网址
广东深圳 , 北京,冻品,2018-08-10,http://www.56135.com/huoyuan/I8483267.html
内蒙古赤峰翁牛特旗 , 北京,圆葱,2018-08-10,http://www.56135.com/huoyuan/I8483197.html
黑龙江哈尔滨双城 , 北京通州,散玉米,2018-08-10,http://www.56135.com/huoyuan/I8483056.html
河北石家庄 , 北京,丁酯,2018-08-10,http://www.56135.com/huoyuan/I8482929.html
河北唐山丰润 , 北京大兴,无,2018-08-10,http://www.56135.com/huoyuan/I8482800.html
河北唐山丰南 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8482799.html
河北唐山丰南 , 北京昌平,无,2018-08-10,http://www.56135.com/huoyuan/I8482798.html
广东广州 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8482687.html
辽宁大连普兰店 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8482357.html
辽宁盘锦 , 北京,烷基化,2018-08-10,http://www.56135.com/huoyuan/I8482355.html
山东东营 , 北京,烷基化,2018-08-10,http://www.56135.com/huoyuan/I8482354.html
山西 , 北京,烷基化,2018-08-10,http://www.56135.com/huoyuan/I8482347.html
辽宁盘锦 , 北京,烷基化,2018-08-10,http://www.56135.com/huoyuan/I8482342.html
天津 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8482047.html
山东东营 , 北京顺义,无,2018-08-10,http://www.56135.com/huoyuan/I8481915.html
云南昆明 , 北京,鲜花,2018-08-10,http://www.56135.com/huoyuan/I8481706.html
山西 , 北京朝阳,煤,2018-08-10,http://www.56135.com/huoyuan/I8481281.html
河北唐山丰南 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8481117.html
河北唐山丰南 , 北京大兴,普货,2018-08-10,http://www.56135.com/huoyuan/I8481116.html
广东珠海 , 北京大兴,普货,2018-08-10,http://www.56135.com/huoyuan/I8481115.html
北京 , 北京,红砖,2018-08-10,http://www.56135.com/huoyuan/I8481111.html
河北保定徐水 , 北京密云,树苗,2018-08-10,http://www.56135.com/huoyuan/I8481103.html
浙江杭州 , 北京通州,钢材,2018-08-10,http://www.56135.com/huoyuan/I8481100.html
吉林长春 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8481074.html
广东深圳龙岗 , 北京大兴,电子产品,2018-08-10,http://www.56135.com/huoyuan/I8481072.html
黑龙江佳木斯富锦 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8481011.html
上海 , 北京,冻品,2018-08-10,http://www.56135.com/huoyuan/I8480768.html
内蒙古乌兰察布丰镇 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8480543.html
河北唐山迁西 , 北京通州,普货,2018-08-10,http://www.56135.com/huoyuan/I8480319.html
河北唐山迁西 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8480318.html
辽宁铁岭昌图 , 北京,猪,2018-08-10,http://www.56135.com/huoyuan/I8479978.html
江苏连云港灌云 , 北京通州,小麦,2018-08-10,http://www.56135.com/huoyuan/I8479828.html
河北秦皇岛 , 北京,冻品,2018-08-10,http://www.56135.com/huoyuan/I8479690.html
内蒙古鄂尔多斯 , 北京朝阳,煤,2018-08-10,http://www.56135.com/huoyuan/I8479480.html
陕西榆林府谷 , 北京朝阳,煤,2018-08-10,http://www.56135.com/huoyuan/I8479478.html
广东东莞 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8479399.html
河北石家庄 , 北京,肉,2018-08-10,http://www.56135.com/huoyuan/I8479352.html
内蒙古乌兰察布丰镇 , 北京,汽油,2018-08-10,http://www.56135.com/huoyuan/I8479212.html
陕西榆林 , 北京,芳烃,2018-08-10,http://www.56135.com/huoyuan/I8479211.html
天津 , 北京,冻品,2018-08-10,http://www.56135.com/huoyuan/I8479208.html
辽宁本溪 , 北京,冻品,2018-08-10,http://www.56135.com/huoyuan/I8479087.html
吉林长春 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8478989.html
辽宁盘锦 , 北京,烷基化,2018-08-10,http://www.56135.com/huoyuan/I8478985.html
山东临沂 , 北京,绿通,2018-08-10,http://www.56135.com/huoyuan/I8478588.html
陕西榆林 , 北京,石脑油,2018-08-10,http://www.56135.com/huoyuan/I8478494.html
甘肃酒泉玉门 , 北京,柴油,2018-08-10,http://www.56135.com/huoyuan/I8478493.html
内蒙古赤峰 , 北京,柴油,2018-08-10,http://www.56135.com/huoyuan/I8478492.html
甘肃白银靖远 , 北京顺义,化肥,2018-08-10,http://www.56135.com/huoyuan/I8478450.html
吉林长春 , 北京,冻肉,2018-08-10,http://www.56135.com/huoyuan/I8478292.html
河北秦皇岛 , 北京,冻肉,2018-08-10,http://www.56135.com/huoyuan/I8478291.html
山西忻州原平 , 北京房山,红色燃料油,2018-08-10,http://www.56135.com/huoyuan/I8478131.html
内蒙古鄂尔多斯 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8478113.html
北京 , 北京通州,重货,2018-08-10,http://www.56135.com/huoyuan/I8478105.html
内蒙古鄂尔多斯准格尔旗 , 北京朝阳,煤,2018-08-10,http://www.56135.com/huoyuan/I8477781.html
陕西榆林 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8477611.html
河北唐山迁安 , 北京,螺纹,2018-08-10,http://www.56135.com/huoyuan/I8477423.html
内蒙古通辽 , 北京,西瓜,2018-08-10,http://www.56135.com/huoyuan/I8477266.html
吉林长春农安 , 北京,西瓜,2018-08-10,http://www.56135.com/huoyuan/I8477262.html
山西忻州宁武 , 北京朝阳,普货,2018-08-10,http://www.56135.com/huoyuan/I8477206.html
海南文昌锦山 , 北京顺义,无,2018-08-10,http://www.56135.com/huoyuan/I8477047.html
海南文昌锦山 , 北京平谷,无,2018-08-10,http://www.56135.com/huoyuan/I8477046.html
内蒙古赤峰 , 北京顺义,无,2018-08-10,http://www.56135.com/huoyuan/I8477043.html
内蒙古赤峰 , 北京平谷,无,2018-08-10,http://www.56135.com/huoyuan/I8477042.html
内蒙古赤峰 , 北京通州,无,2018-08-10,http://www.56135.com/huoyuan/I8477023.html
内蒙古通辽 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8477014.html
辽宁盘锦 , 北京,汽油料,2018-08-10,http://www.56135.com/huoyuan/I8476993.html
河北唐山丰润 , 北京延庆,无,2018-08-10,http://www.56135.com/huoyuan/I8476936.html
河北唐山滦县 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8476932.html
河北唐山迁安 , 北京平谷,无,2018-08-10,http://www.56135.com/huoyuan/I8476812.html
河北衡水安平 , 北京昌平,无,2018-08-10,http://www.56135.com/huoyuan/I8476723.html
陕西榆林 , 北京,石脑油,2018-08-10,http://www.56135.com/huoyuan/I8476694.html
河北石家庄 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8476202.html
山东东营河口 , 北京通州,汽油,2018-08-10,http://www.56135.com/huoyuan/I8475845.html
河北秦皇岛卢龙 , 北京通州,无,2018-08-10,http://www.56135.com/huoyuan/I8475640.html
河北唐山迁西 , 北京通州,无,2018-08-10,http://www.56135.com/huoyuan/I8475639.html
河北秦皇岛卢龙 , 北京怀柔,无,2018-08-10,http://www.56135.com/huoyuan/I8475637.html
河北秦皇岛卢龙 , 北京大兴,无,2018-08-10,http://www.56135.com/huoyuan/I8475635.html
河北唐山迁安 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8475634.html
河北唐山迁安 , 北京昌平,无,2018-08-10,http://www.56135.com/huoyuan/I8475633.html
河北唐山迁西 , 北京大兴,无,2018-08-10,http://www.56135.com/huoyuan/I8475632.html
湖南常德石门 , 北京房山,无,2018-08-10,http://www.56135.com/huoyuan/I8475631.html
湖南常德石门 , 北京顺义,无,2018-08-10,http://www.56135.com/huoyuan/I8475630.html
河北唐山迁安 , 北京密云,无,2018-08-10,http://www.56135.com/huoyuan/I8475628.html
湖南常德石门 , 北京通州,无,2018-08-10,http://www.56135.com/huoyuan/I8475626.html
河北秦皇岛卢龙 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8475624.html
湖南常德石门 , 北京怀柔,无,2018-08-10,http://www.56135.com/huoyuan/I8475623.html
河北唐山丰润 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8475502.html
河北唐山丰润 , 北京昌平,9米钢材,2018-08-10,http://www.56135.com/huoyuan/I8475395.html
新疆乌鲁木齐 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8475244.html
辽宁沈阳 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8475243.html
吉林辽源 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8475169.html
内蒙古乌兰察布丰镇 , 北京,汽油,2018-08-10,http://www.56135.com/huoyuan/I8475098.html
陕西榆林 , 北京,芳烃,2018-08-10,http://www.56135.com/huoyuan/I8475097.html
内蒙古乌兰察布丰镇 , 北京,汽油,2018-08-10,http://www.56135.com/huoyuan/I8474773.html
陕西榆林 , 北京,芳烃,2018-08-10,http://www.56135.com/huoyuan/I8474772.html
内蒙古呼伦贝尔扎兰屯 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8474707.html
云南昆明 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8474682.html
黑龙江哈尔滨依兰 , 北京,玉米,2018-08-10,http://www.56135.com/huoyuan/I8474636.html
山西临汾 , 北京,绿通,2018-08-10,http://www.56135.com/huoyuan/I8474554.html
山西运城 , 北京,绿通,2018-08-10,http://www.56135.com/huoyuan/I8474553.html
陕西渭南大荔 , 北京,绿通,2018-08-10,http://www.56135.com/huoyuan/I8474552.html
吉林长春农安 , 北京朝阳,煤,2018-08-10,http://www.56135.com/huoyuan/I8474527.html
河北唐山迁安 , 北京顺义,无,2018-08-10,http://www.56135.com/huoyuan/I8474433.html
河北唐山迁安 , 北京平谷,无,2018-08-10,http://www.56135.com/huoyuan/I8474432.html
河北唐山迁安 , 北京房山,无,2018-08-10,http://www.56135.com/huoyuan/I8474431.html
河北唐山滦县 , 北京怀柔,无,2018-08-10,http://www.56135.com/huoyuan/I8474430.html
山东济宁梁山 , 北京,毛豆,2018-08-10,http://www.56135.com/huoyuan/I8474205.html
河北唐山丰润 , 北京顺义,方管,2018-08-10,http://www.56135.com/huoyuan/I8474187.html
河北张家口张北 , 北京顺义,石子,2018-08-10,http://www.56135.com/huoyuan/I8474014.html
河北张家口怀来 , 北京房山,沫煤,2018-08-10,http://www.56135.com/huoyuan/I8473995.html
河北秦皇岛昌黎 , 北京顺义,青储,2018-08-10,http://www.56135.com/huoyuan/I8473994.html
河北唐山玉田 , 北京顺义,青储,2018-08-10,http://www.56135.com/huoyuan/I8473993.html
黑龙江佳木斯富锦 , 北京顺义,普货,2018-08-10,http://www.56135.com/huoyuan/I8473945.html
北京 , 北京平谷,普货,2018-08-10,http://www.56135.com/huoyuan/I8473699.html
北京 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8473698.html
河南南阳 , 北京房山,石材,2018-08-10,http://www.56135.com/huoyuan/I8473631.html
辽宁沈阳 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8473456.html
辽宁丹东振兴 , 北京通州,普货,2018-08-10,http://www.56135.com/huoyuan/I8473455.html
黑龙江鹤岗萝北 , 北京通州,玉米,2018-08-10,http://www.56135.com/huoyuan/I8473442.html
新疆乌鲁木齐 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8473282.html
辽宁沈阳 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8473281.html
山西忻州宁武 , 北京朝阳,重货,2018-08-10,http://www.56135.com/huoyuan/I8473187.html
辽宁盘锦 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8473154.html
黑龙江哈尔滨双城 , 北京顺义,普货,2018-08-10,http://www.56135.com/huoyuan/I8473140.html
黑龙江绥化海伦 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8473093.html
河北沧州黄骅 , 北京,汽油,2018-08-10,http://www.56135.com/huoyuan/I8473028.html
河北唐山 , 北京,芳烃,2018-08-10,http://www.56135.com/huoyuan/I8473027.html
吉林通化柳河 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8472901.html
黑龙江佳木斯 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8472697.html
河北唐山迁安 , 北京丰台,石子,2018-08-10,http://www.56135.com/huoyuan/I8472655.html
河北唐山迁安 , 北京大兴,螺纹,2018-08-10,http://www.56135.com/huoyuan/I8472628.html
河北唐山迁安 , 北京昌平,螺纹,2018-08-10,http://www.56135.com/huoyuan/I8472627.html
山西忻州代县 , 北京,铁粉,2018-08-10,http://www.56135.com/huoyuan/I8472577.html
上海 , 北京,水果,2018-09-01,http://www.56135.com/huoyuan/I8472554.html
浙江宁波慈溪 , 北京,冻品,2018-08-10,http://www.56135.com/huoyuan/I8472479.html
吉林四平公主岭 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8472469.html
河北唐山迁安 , 北京丰台,石子,2018-08-10,http://www.56135.com/huoyuan/I8472264.html
河北唐山迁安 , 北京大兴,螺纹,2018-08-10,http://www.56135.com/huoyuan/I8472233.html
河北唐山迁安 , 北京昌平,螺纹,2018-08-10,http://www.56135.com/huoyuan/I8472231.html
山西 , 北京,烷基化,2018-08-10,http://www.56135.com/huoyuan/I8472226.html
山东东营 , 北京,烷基化,2018-08-10,http://www.56135.com/huoyuan/I8472225.html
辽宁盘锦 , 北京,烷基化,2018-08-10,http://www.56135.com/huoyuan/I8472223.html
江苏泰州兴化 , 北京朝阳,普货,2018-08-10,http://www.56135.com/huoyuan/I8472178.html
河北石家庄 , 北京,肉,2018-08-10,http://www.56135.com/huoyuan/I8472006.html
河北唐山滦县 , 北京顺义,普货,2018-08-10,http://www.56135.com/huoyuan/I8471972.html
辽宁大连 , 北京,猪,2018-08-10,http://www.56135.com/huoyuan/I8471843.html
广西北海海城 , 北京通州,重货,2018-08-10,http://www.56135.com/huoyuan/I8471829.html
辽宁大连 , 北京,猪,2018-08-10,http://www.56135.com/huoyuan/I8471827.html
内蒙古乌兰察布丰镇 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8471811.html
河北唐山古冶 , 北京,无,2018-08-10,http://www.56135.com/huoyuan/I8471787.html
河北唐山 , 北京,干净货,2018-08-10,http://www.56135.com/huoyuan/I8471684.html
黑龙江大庆 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8471566.html
黑龙江大庆 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8471404.html
河南安阳内黄 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8471335.html
黑龙江佳木斯富锦 , 北京顺义,玉米,2018-08-10,http://www.56135.com/huoyuan/I8471209.html
河北承德 , 北京昌平,螺纹,2018-08-10,http://www.56135.com/huoyuan/I8470975.html
河北承德滦平 , 北京通州,石子，沙子,2018-08-10,http://www.56135.com/huoyuan/I8470969.html
河北承德滦平 , 北京昌平,普货,2018-08-10,http://www.56135.com/huoyuan/I8470968.html
浙江嘉兴平湖 , 北京西城,家具,2018-08-10,http://www.56135.com/huoyuan/I8470932.html
河北石家庄 , 北京通州,普货,2018-08-10,http://www.56135.com/huoyuan/I8470877.html
浙江嘉兴海宁 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8470809.html
吉林 , 北京,碳九,2018-08-10,http://www.56135.com/huoyuan/I8470578.html
天津宁河 , 北京顺义,普货,2018-08-10,http://www.56135.com/huoyuan/I8470429.html
黑龙江牡丹江绥芬河 , 北京昌平,湿材,2018-08-10,http://www.56135.com/huoyuan/I8470246.html
河北唐山滦县 , 北京丰台,普货,2018-08-10,http://www.56135.com/huoyuan/I8470098.html
陕西榆林府谷 , 北京朝阳,面煤,2018-08-10,http://www.56135.com/huoyuan/I8469933.html
河北秦皇岛昌黎 , 北京平谷,沙子,2018-08-10,http://www.56135.com/huoyuan/I8469850.html
河北邯郸成安 , 北京,12包服装,2018-08-10,http://www.56135.com/huoyuan/I8469830.html
山西忻州宁武 , 北京昌平,普货,2018-08-10,http://www.56135.com/huoyuan/I8469474.html
河北唐山迁安 , 北京门头沟,加气砖,2018-08-10,http://www.56135.com/huoyuan/I8469425.html
黑龙江双鸭山宝清 , 北京大兴,玉米,2018-08-10,http://www.56135.com/huoyuan/I8469405.html
山东东营 , 北京通州,化学品,2018-08-10,http://www.56135.com/huoyuan/I8469101.html
四川成都 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8468963.html
陕西渭南 , 北京,葡萄,2018-08-10,http://www.56135.com/huoyuan/I8468894.html
山西朔州怀仁 , 北京,蔬菜,2018-08-10,http://www.56135.com/huoyuan/I8468756.html
北京 , 北京通州,直达专线,2018-08-10,http://www.56135.com/huoyuan/I8468687.html
山东潍坊昌乐 , 北京房山,导热油,2018-08-10,http://www.56135.com/huoyuan/I8468681.html
辽宁盘锦 , 北京,烷基化,2018-08-10,http://www.56135.com/huoyuan/I8468677.html
河北唐山迁安 , 北京顺义,打包砖,2018-08-10,http://www.56135.com/huoyuan/I8468575.html
河北唐山迁西 , 北京怀柔,打包砖,2018-08-10,http://www.56135.com/huoyuan/I8468574.html
河北唐山丰润 , 北京延庆,无,2018-08-10,http://www.56135.com/huoyuan/I8468573.html
河北唐山古冶 , 北京密云,打包砖,2018-08-10,http://www.56135.com/huoyuan/I8468572.html
河北唐山遵化 , 北京顺义,沙子,2018-08-10,http://www.56135.com/huoyuan/I8468569.html
江西九江 , 北京丰台,石子,2018-08-10,http://www.56135.com/huoyuan/I8468566.html
河北唐山迁安 , 北京昌平,石子,2018-08-10,http://www.56135.com/huoyuan/I8468565.html
河北唐山迁西 , 北京平谷,打包砖,2018-08-10,http://www.56135.com/huoyuan/I8468564.html
河北唐山迁西 , 北京密云,沙,2018-08-10,http://www.56135.com/huoyuan/I8468563.html
河南洛阳汝阳 , 北京昌平,普货,2018-08-10,http://www.56135.com/huoyuan/I8468562.html
河北唐山迁安 , 北京丰台,石子,2018-08-10,http://www.56135.com/huoyuan/I8468560.html
河南洛阳汝阳 , 北京丰台,石子,2018-08-10,http://www.56135.com/huoyuan/I8468559.html
河北唐山迁西 , 北京昌平,石子,2018-08-10,http://www.56135.com/huoyuan/I8468558.html
河北唐山迁西 , 北京顺义,石子,2018-08-10,http://www.56135.com/huoyuan/I8468557.html
河北唐山遵化 , 北京昌平,原沙,2018-08-10,http://www.56135.com/huoyuan/I8468555.html
河北唐山迁西 , 北京通州,沙,2018-08-10,http://www.56135.com/huoyuan/I8468553.html
黑龙江大庆 , 北京,普货,2018-08-09,http://www.56135.com/huoyuan/I8468012.html
山东东营垦利 , 北京,石脑油,2018-08-10,http://www.56135.com/huoyuan/I8467920.html
陕西渭南大荔 , 北京,葡萄,2018-08-10,http://www.56135.com/huoyuan/I8467812.html
陕西榆林府谷 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8467680.html
山东东营垦利 , 北京,石脑油,2018-08-10,http://www.56135.com/huoyuan/I8467635.html
山西吕梁孝义 , 北京大兴,普货,2018-08-10,http://www.56135.com/huoyuan/I8467347.html
广东中山 , 北京,普货,2018-08-10,http://www.56135.com/huoyuan/I8467300.html
