,idx,快递,名称,地址,name_lat,name_lng,lat,lng,是否有地址,wgs_lon,wgs_lat,x,y
2234,5005,安能物流,通州联东优谷安能物流,北京通州马驹桥联东U谷号,39.9339194651168,116.677809458599,39.7374769444801,116.576292120002,是,116.56389857832141,39.73073160200934,12975.833832811273,4826.889735808205
2235,4941,安能物流,顺义南法信安能物流,北京顺义南法信南法信,40.1269552210639,116.607480949545,40.1269552210639,116.607480949545,是,116.5950978844852,40.120058712856355,12979.306923686047,4883.404252467057
2236,5007,安能物流,通州九德路安能物流,北京通州牛堡屯兴武林村行武林路6号,39.9339194651168,116.677809458599,39.7663711664142,116.699251459563,是,116.68665725866126,39.75953102513794,12989.499266595258,4831.059267849273
2237,507,安能物流,丰台马家堡安能物流,北京丰台区马家堡1号号,39.8268593488799,116.408778983078,39.8705125073116,116.392276212555,是,116.37961392759107,39.862853594988024,12955.319359333811,4846.032505874434
2238,82,安能物流,朝阳四合庄安能物流,北京朝阳大鲁店1号,39.9804973226638,116.545940171634,39.8424444173012,116.604167617943,是,116.59182247474776,39.835621157496085,12978.942306741987,4842.083866809874
2239,5012,安能物流,北京亦庄开发区安能物流,北京通州区次渠董村沧运物流院内,39.8280839546906,116.522734157361,39.8354503525774,116.55263903794,是,116.54033277859311,39.82829151499746,12973.210499985747,4841.021353416101
2240,70,安能物流,昌平松兰堡安能物流,北京昌平沙河松兰堡号,40.2065167724397,116.212961942723,40.1602849184352,116.305471932447,是,116.29294750039722,40.15282563001949,12945.671696791063,4888.1753989635545
2241,78,安能物流,北焦公园安能物流,北京朝阳北焦公园1号,39.855978508473,116.538515105271,39.855978508473,116.538515105271,是,116.52621831560393,39.84856582764217,12971.63928515319,4843.960618060887
2242,72,安能物流,昌平百善安能物流,北京昌平小汤山双兴苑号,40.2065167724397,116.212961942723,40.1649454169676,116.394717806931,是,116.38206031543125,40.15725150363172,12955.591689982426,4888.820020858463
2243,43,安能物流,北京昌平城区安能物流,北京昌平区崔村镇工业区号,40.2065167724397,116.212961942723,40.2263658111924,116.35972000572,是,116.34688136132507,40.21924804193248,12951.675586725232,4897.854145055382
2244,5013,安能物流,通州光机电安能物流,北京通州区次渠镇定海园,39.9339194651168,116.677809458599,39.8038486952686,116.570502238261,是,116.55814028668887,39.79703075153337,12975.19282271899,4836.4910294305155
2245,5014,安能物流,次渠通马安能物流,北京通州区次渠镇通马路,39.9804973226638,116.545940171634,39.8109868284967,116.593523277955,是,116.58115648547417,39.804284267863935,12977.754974247411,4837.542028757131
2246,5018,安能物流,通州佳园安能物流,北京通州区九德路69号,39.9339194651168,116.677809458599,39.7559938806416,116.65983794599,是,116.64755333354974,39.74863408481418,12985.146237564431,4829.481422191736
2247,35,安能物流,昌平一部安能物流,北京昌平区百泉南路616号，百泉庄粮库对面安能物流,40.2065167724397,116.212961942723,40.2065167724397,116.212961942723,是,116.20024624325913,40.19951244974646,12935.352240051992,4894.977382099433
2248,5023,安能物流,通州北营安能物流,北京通州区潞城镇36号,39.9339194651168,116.677809458599,39.9302588241411,116.735300459678,是,116.72274608714974,39.92306812295177,12993.516656605363,4854.769037862387
2249,37,安能物流,昌平六部安能物流,北京昌平区北七家镇北七家建材城北街,40.2065167724397,116.212961942723,40.1337410871233,116.440398977707,是,116.4276214904878,40.1264140812917,12960.66353678896,4884.329469262232
2250,146,安能物流,北京朝阳大鲁店安能物流,北京朝阳区大鲁店北路四合庄,39.9804973226638,116.545940171634,39.860264290197,116.621442085001,是,116.6091680961447,39.85312784405243,12980.873212483117,4844.622115151264
2251,4996,安能物流,北京通州漷县安能物流,北京通州漷县漷县号,39.9339194651168,116.677809458599,39.7478965347447,116.855471279276,是,116.84300355766928,39.740824814614875,13006.903656985822,4828.350815807503
2252,77,安能物流,北土城安能物流,北京朝阳安贞门100号,39.9804973226638,116.545940171634,39.9833132737749,116.413183464824,是,116.40052948110807,39.97557368080069,12957.647668100659,4862.393347313583
2253,5025,安能物流,潞城新城安能物流,北京通州区潞城镇潞城地铁站北,39.8827796225828,116.793627548729,39.8827796225828,116.793627548729,是,116.78106162082976,39.87551962922127,13000.008312119058,4847.869584832101
2254,65,安能物流,北京昌平小汤山安能物流,北京昌平区小汤山镇顺沙路与汤尚路交叉口双兴苑小区一楼底商,40.1823126171432,116.394400705086,40.1815010566771,116.387750410158,是,116.37506770147085,40.173901942215075,12954.81327575715,4891.245508872896
2255,145,安能物流,北京刘家窑安能物流,北京朝阳区大鲁店北路黑庄户扬州水乡南门,39.9804973226638,116.545940171634,39.8520951392515,116.57708118707,是,116.56467695424877,39.845349344817855,12975.92048122314,4843.494251152307
2256,4981,安能物流,顺义牛栏山工业区安能物流,北京顺义区赵全营镇大官庄小官村红都路9号,40.2247830023992,116.660866775291,40.2131496796904,116.608526286108,是,116.59614697461565,40.206228713971775,12979.42370786515,4895.956285816351
2257,5038,安能物流,亦庄东区安能物流,北京通州区徐庄村号,39.8105548128688,116.536898163438,39.8010470137859,116.650590338121,是,116.63838121524986,39.7936356851802,12984.125202025934,4835.9991388699555
2258,445,安能物流,饮鹿池桥安能物流,北京丰台大生庄黄亦路号,39.7722401457154,116.4263182185,39.773758929618,116.414943995404,是,116.40231607316058,39.76604548321058,12957.846550618171,4832.002661907951
2259,4982,安能物流,金马工业区安能物流,北京顺义区赵全营镇南陈路51号,40.1396902232502,116.592760057831,40.1236292281606,116.622748528433,是,116.6104443701971,40.11645371937625,12981.015286660724,4882.879474675825
2260,4983,安能物流,顺义家电市场安能物流,北京顺义顺义王家场号,40.1549514704413,116.728229045281,40.1549514704413,116.728229045281,是,116.71560539691586,40.14787584871913,12992.721758604726,4887.454520455626
