id,company,job_title,joburl,lat,lng,salary
https://jobs.51job.com/cangzhou/103416062.html?s=01&t=0,建华物流有限公司,调度员,https://jobs.51job.com/cangzhou/103416062.html?s=01&t=0,38.301685,116.961496,6-8万/年
https://jobs.51job.com/baoding/93845624.html?s=01&t=0,保定费奇赫顿服饰有限公司,仓库管理员,https://jobs.51job.com/baoding/93845624.html?s=01&t=0,38.905332,115.561215,2-3千/月
https://jobs.51job.com/handan/104038377.html?s=01&t=0,邯郸市路友工程机械有限公司,仓库管理员,https://jobs.51job.com/handan/104038377.html?s=01&t=0,36.623286,114.479394,2-5千/月
https://jobs.51job.com/beijing-tzq/95985192.html?s=01&t=0,北京百灵威科技有限公司,库房理货员/打包员,https://jobs.51job.com/beijing-tzq/95985192.html?s=01&t=0,39.932010,116.788715,3-4.5千/月
https://jobs.51job.com/shenzhen/101333514.html?s=01&t=0,深圳市都市物流有限公司,物流管理应届毕业生,https://jobs.51job.com/shenzhen/101333514.html?s=01&t=0,22.568362,113.961864,3-4.4千/月
https://jobs.51job.com/weihai/104139679.html?s=01&t=0,山东海裕远洋渔业有限公司,招搬运工,https://jobs.51job.com/weihai/104139679.html?s=01&t=0,37.446489,122.160443,0.8-1万/月
https://jobs.51job.com/shijiazhuang/98108778.html?s=01&t=0,石家庄市百草中药材饮片有限公司,仓库主管(职位编号：027),https://jobs.51job.com/shijiazhuang/98108778.html?s=01&t=0,37.925575,114.565781,2-3千/月
https://jobs.51job.com/xingtai/98663973.html?s=01&t=0,河北驰马拓电机科技有限公司,仓库管理员,https://jobs.51job.com/xingtai/98663973.html?s=01&t=0,36.981582,115.273618,2-3.5千/月
https://jobs.51job.com/shijiazhuang/85118760.html?s=01&t=0,石家庄鼎旭商贸有限公司,送货工,https://jobs.51job.com/shijiazhuang/85118760.html?s=01&t=0,38.051282,114.488892,3-4千/月
https://jobs.51job.com/handan/98495998.html?s=01&t=0,河北氿秒批贸易有限公司,后勤仓库管理员,https://jobs.51job.com/handan/98495998.html?s=01&t=0,36.648133,114.503067,2.5-3.5千/月
https://jobs.51job.com/weihai/104262493.html?s=01&t=0,山东海裕远洋渔业有限公司,招搬运工,https://jobs.51job.com/weihai/104262493.html?s=01&t=0,37.446489,122.160443,0.8-1万/月
https://jobs.51job.com/shanghai/104253995.html?s=01&t=0,长乐纱邦物流有限公司,随船普工，电工电焊工，厨师跟单员，叉车工搬运工,https://jobs.51job.com/shanghai/104253995.html?s=01&t=0,31.249956,121.499094,1-1.5万/月
https://jobs.51job.com/baoding/104270390.html?s=01&t=0,青岛金珠山物流有限公司,诚聘物流专员（送货员）包食宿,https://jobs.51job.com/baoding/104270390.html?s=01&t=0,36.396258,118.621014,6-8千/月
